"movie_id";"genre_id"
432283;1
432348;5
432348;10
433035;17
433035;2
433035;7
433362;17
433362;5
433362;7
433400;1
433400;8
434409;17
434409;2
434409;7
435625;6
435625;5
435625;11
435651;2
435651;8
435651;7
435705;17
435705;7
435705;11
435761;6
435761;12
435761;1
436697;19
436697;2
437086;17
437086;6
437086;7
438097;6
438097;12
438097;1
438488;17
438488;6
438488;7
440963;17
440963;10
440963;11
441773;17
441773;6
441773;12
441909;1
441909;2
442933;17
442933;6
442933;12
443272;19
443272;2
443272;20
443274;17
443274;9
443274;2
443453;1
443543;2
443543;4
443543;10
443649;17
443649;6
443649;2
443680;19
443680;9
443680;2
443706;9
443706;2
443706;10
445922;2
445922;4
445922;20
445934;1
445934;21
446029;17
446029;1
446029;4
448011;17
448011;10
448011;7
448115;17
448115;6
448115;1
448134;7
448134;11
448157;17
448157;1
448157;2
448694;6
448694;12
448694;1
449010;17
449010;6
449010;3
449059;1
449059;2
449088;17
449088;6
449088;4
449467;2
450232;17
450232;2
450232;11
450259;6
450259;2
450259;11
450278;5
450385;4
450385;5
450385;10
451079;6
451079;12
451079;1
451279;17
451279;6
451279;4
452594;1
452594;2
452594;8
452608;17
452608;7
452608;11
452623;9
452623;2
452623;10
452637;2
452637;4
452637;10
452694;1
452694;2
452694;4
452702;5
452702;11
453451;1
453451;3
453467;17
453467;9
453467;7
454841;5
454841;11
454848;9
454848;2
454848;10
454876;6
454876;2
454876;4
454921;19
454921;2
454945;1
454945;8
454945;21
455407;5
455407;11
455590;19
455590;2
455590;20
455824;6
455824;2
455824;8
455944;17
455944;9
455944;11
457430;2
457430;4
457430;13
457939;1
457939;8
458339;17
458339;6
458339;7
458352;1
458352;2
458481;17
458481;9
458481;11
458525;17
458525;7
460791;6
460791;2
460791;4
461770;6
461770;12
461770;1
462322;17
462322;5
462322;11
462499;17
462499;6
462499;11
462504;6
462504;19
462504;13
462538;6
462538;12
462538;1
462590;9
462590;2
462590;18
463854;17
463854;6
463854;5
463985;17
463985;9
463985;11
464141;2
464141;5
464141;10
465234;17
465234;6
465234;10
465494;17
465494;9
465494;11
465538;9
465538;2
465538;10
465580;17
465580;7
465580;11
465602;17
465602;1
465602;11
467197;17
467197;9
467197;2
467200;19
467200;2
467200;20
467406;1
467406;2
468492;2
468492;5
468492;7
468569;17
468569;9
468569;2
469494;2
470752;2
470752;7
470752;11
471042;17
471042;1
471042;9
472033;17
472033;6
472033;12
472043;17
472043;6
472043;2
472062;19
472062;1
472062;2
472399;17
472399;9
472399;11
473075;17
473075;6
473075;4
473705;9
473705;2
473705;10
475276;17
475276;2
475276;20
475290;1
475290;2
475290;10
475394;17
475394;1
475394;9
477080;17
477080;11
477302;6
477302;2
477302;10
477347;6
477347;1
477347;3
477348;9
477348;2
477348;11
478087;9
478087;2
478087;20
478304;2
478304;4
478311;1
478311;8
478970;17
478970;1
478970;7
479143;17
479143;2
479143;21
479884;17
479884;9
479884;11
479952;6
479952;12
479952;1
480025;9
480025;2
480242;1
480242;2
480242;8
480249;17
480249;2
480249;5
480255;17
480255;6
480255;1
480687;1
480687;8
481369;9
481369;10
481369;11
481499;17
481499;6
481499;12
481536;6
481536;1
482571;2
482571;10
482571;7
482606;5
482606;10
482606;11
485947;2
485947;4
485947;8
486576;17
486576;6
486576;4
486655;6
486655;3
486655;4
486822;9
486822;2
486822;10
486946;17
486946;6
486946;1
488120;9
488120;2
488120;11
489099;17
489099;6
489099;7
489270;5
489270;10
489270;11
490215;2
490215;20
493464;17
493464;9
493464;11
496806;9
496806;11
497465;1
497465;2
497465;8
498380;17
498380;6
498380;2
499448;17
499448;6
499448;3
499549;17
499549;6
499549;4
756683;2
756683;4
756683;10
758730;17
758730;6
758730;5
758746;5
758746;10
758746;11
758752;1
758752;2
758752;8
758758;6
758758;19
758758;2
758766;1
758766;18
758766;8
758774;17
758774;2
758774;11
762107;1
762107;8
765010;2
765010;11
765010;13
765429;19
765429;9
765429;2
765443;9
765443;2
765443;11
770828;17
770828;6
770828;7
780504;17
780504;2
780521;6
780521;12
780521;1
780536;1
780536;9
780536;2
780571;9
780571;2
780571;11
780653;2
780653;4
780653;5
783233;2
783233;10
783233;8
790636;19
790636;2
790686;5
790686;10
790724;17
790724;10
790724;11
790736;17
790736;6
790736;1
795368;1
795421;1
795421;16
795421;8
796366;17
796366;6
796366;7
799949;6
799949;1
799949;4
800039;1
800039;2
800039;8
800080;17
800080;6
800080;7
800320;17
800320;6
800320;4
800369;17
800369;4
803096;17
803096;6
803096;4
804497;1
804497;2
804497;8
805564;1
805564;2
805564;8
808151;17
808151;10
808151;11
808279;9
808279;2
808279;11
810819;19
810819;9
810819;2
814255;6
814255;3
814255;4
814314;2
815236;1
815236;8
816442;2
816442;13
816462;17
816462;6
816462;4
816692;6
816692;2
816692;7
816711;17
816711;6
816711;5
817230;1
817230;8
822832;2
822832;3
822847;17
822847;4
822847;5
822854;17
822854;2
822854;11
824747;19
824747;9
824747;2
825232;6
825232;1
825232;2
829150;17
829150;2
829150;4
829482;1
830515;17
830515;6
830515;10
831387;17
831387;6
831387;7
832266;1
832266;2
832266;8
834001;17
834001;4
834001;11
837562;6
837562;12
837562;1
838221;6
838221;1
838221;2
838283;1
840361;9
840361;2
840361;11
842926;1
842926;2
842926;8
844471;6
844471;12
844471;1
848228;17
848228;7
848537;17
848537;6
848537;12
859163;17
859163;6
859163;4
861739;17
861739;9
861739;2
865556;17
865556;6
865556;4
870111;19
870111;2
870111;20
870154;17
870154;6
870154;1
870984;2
870984;5
870984;11
876563;6
876563;12
876563;1
878804;19
878804;2
878804;21
879870;19
879870;2
879870;8
884328;5
884328;7
884328;11
887883;1
887883;9
887883;2
887912;2
887912;11
887912;13
889573;1
889573;2
889573;8
889583;1
890870;5
890870;10
890870;11
892318;6
892318;1
892318;2
892769;17
892769;6
892769;12
892782;17
892782;6
892782;12
892791;6
892791;12
892791;1
898367;2
898367;11
901476;1
901476;8
903624;6
903624;4
905372;5
905372;10
905372;7
907657;2
907657;18
907657;8
910936;17
910936;1
910936;9
910970;6
910970;12
910970;3
914798;2
914798;13
918927;2
918927;10
918940;17
918940;6
918940;2
926084;6
926084;3
926084;4
929632;2
936501;17
936501;9
936501;11
938283;17
938283;6
938283;3
942385;17
942385;1
942385;13
944835;17
944835;11
945513;17
945513;2
945513;10
947798;2
947798;11
947810;17
947810;2
947810;11
948470;17
948470;6
948470;7
949731;6
949731;2
949731;7
955308;17
955308;6
955308;2
959337;2
959337;8
960144;17
960144;1
963966;17
963966;6
963966;3
964517;17
964517;19
964517;2
970179;6
970179;2
970179;3
970416;6
970416;2
970416;7
970866;1
970866;8
974015;17
974015;6
974015;4
974661;1
974661;2
974661;4
976051;2
976051;8
978762;12
978762;1
978762;2
978764;17
978764;6
978764;4
980970;6
980970;3
980970;4
983193;17
983193;6
983193;12
985694;17
985694;9
985694;11
985699;2
985699;20
985699;11
986263;17
986263;7
986263;11
986264;2
986264;3
988045;17
988045;6
988045;10
988595;1
988595;8
989757;2
989757;10
989757;8
990407;17
990407;1
990407;9
993840;17
993840;9
993840;2
993842;17
993842;6
993842;2
993846;19
993846;1
993846;9
1000774;1
1000774;2
1000774;8
1001508;1
1001508;2
1001508;8
1001526;17
1001526;12
1001526;1
10016180;9
10016180;2
10016180;10
10028196;1
10028196;2
10028196;8
1007028;1
1007028;8
1007029;19
1007029;2
1010048;9
1010048;2
1010048;8
1013743;17
1013743;6
1013743;1
1013752;17
1013752;9
1013752;11
1013753;19
1013753;2
1013753;20
1014759;6
1014759;3
1014759;4
1016150;17
1016150;2
1016150;13
10189514;17
10189514;2
1019452;1
1019452;2
1022603;1
1022603;2
1022603;8
1023111;17
1023111;2
1023111;21
1023114;6
1023114;2
1023114;20
1024648;19
1024648;2
1024648;11
1025100;17
1025100;7
1025100;11
10272386;2
10272386;10
1027718;2
1028528;17
1028528;11
1028532;19
1028532;2
1028532;3
10288566;1
10288566;2
10293406;2
10293406;15
10295212;17
10295212;19
10295212;2
10298810;17
10298810;6
10298810;12
1032755;17
1032755;9
1032755;11
1033575;1
1033575;2
1033643;1
1033643;8
1034032;17
1034032;7
1034032;11
1034303;17
1034303;2
1034303;20
10366206;17
10366206;9
10366206;11
10366460;1
10366460;2
10366460;18
1037705;17
1037705;6
1037705;2
1038686;17
1038686;4
1038686;5
1038919;17
1038919;1
1038919;8
1038988;5
1038988;10
1038988;11
1041829;1
1041829;2
1041829;8
1045658;1
1045658;2
1045658;8
1045778;1
1046173;17
1046173;6
1046173;7
1049413;6
1049413;12
1049413;1
1051906;2
1051906;5
1051906;10
1053424;17
1053424;7
1053424;11
1054606;6
1054606;1
1054606;4
1055292;1
1055292;2
1055292;8
1055369;17
1055369;6
1055369;7
1057500;17
1057500;6
1057500;19
1058017;1
1058017;4
1058017;8
1059786;17
1059786;10
1059786;11
1060277;17
1060277;6
1060277;5
1063669;2
1063669;11
10640346;1
10640346;2
10640346;20
10648342;17
10648342;6
10648342;1
1065073;2
1067106;6
1067106;12
1067106;1
1067583;2
1067583;8
1068680;1
1068680;8
10698680;17
10698680;9
10698680;2
1070874;2
1070874;20
1070874;11
1071875;17
1071875;6
1071875;4
10731256;2
10731256;11
1073498;1
1073498;4
1074638;17
1074638;6
1074638;11
1077258;17
1077258;1
1077258;5
1077368;1
1077368;4
1077368;5
1078912;6
1078912;1
1078912;3
1078940;1
1080016;6
1080016;12
1080016;1
10811166;2
10838180;17
10838180;7
1086772;1
1086772;8
10872600;17
10872600;6
10872600;4
10888594;17
10888594;9
10888594;11
1091191;17
1091191;19
1091191;2
1091722;1
1091722;2
1091722;8
1092026;6
1092026;1
1092026;7
10954600;17
10954600;6
10954600;1
10954652;2
10954652;5
10954652;10
10954984;5
10954984;10
10954984;7
1099212;2
1099212;4
1099212;8
1100089;19
1100089;2
1100089;20
1104001;17
1104001;6
1104001;7
11083552;17
11083552;9
11083552;11
1109624;6
1109624;1
1109624;3
1111422;17
1111422;9
1111422;11
11138512;17
11138512;6
11138512;2
1114740;17
1114740;1
1114740;9
1119646;1
1120985;2
1120985;8
11214590;19
11214590;9
11214590;2
1121931;17
1121931;9
1121931;11
11233960;9
11233960;2
1124035;2
1124035;11
11245972;5
11245972;10
11245972;11
1125849;2
1125849;21
11271038;1
11271038;2
11271038;8
1127180;5
11286314;1
11286314;2
11286314;7
11291274;17
11291274;1
11291274;9
1129442;17
1129442;6
1129442;11
1130884;10
1130884;11
1131729;1
1131729;2
1131729;18
1131734;1
1131734;5
1132620;9
1132620;2
1132620;10
1132626;5
1132626;11
1133985;17
1133985;6
1133985;7
1135503;19
1135503;2
1135503;8
1136608;17
1136608;7
1136608;11
1139328;9
1139328;2
1139328;10
1139797;2
1139797;4
1139797;5
1142977;12
1142977;1
1142977;2
1142988;1
1142988;8
1144884;5
1144884;11
1148204;5
1148204;10
1148204;11
1152836;17
1152836;19
1152836;9
1155056;1
1155056;8
1155076;17
1155076;2
1155076;3
1156398;17
1156398;1
1156398;5
11564570;1
11564570;9
11564570;2
1160419;17
1160419;6
1160419;2
1161864;2
1161864;5
1161864;10
1170358;4
1172049;1
1172049;2
1172570;17
1172570;9
1172570;2
1174732;2
1179034;17
1179034;9
1179034;11
1179056;9
1179056;2
1179056;5
1179904;5
1179904;10
1179933;2
1179933;5
1179933;10
11813216;1
11813216;2
1182345;2
1182345;10
1182345;7
11866324;17
11866324;6
11866324;2
1187043;1
1187043;2
1187064;4
1187064;10
1187064;7
1188729;17
1188729;5
1188729;10
1188996;6
1188996;2
1188996;8
1189073;2
1189073;5
1189073;10
1189340;9
1189340;2
1189340;10
1190080;17
1190080;6
1190080;7
1192628;17
1192628;6
1192628;12
1193138;1
1193138;2
1193138;8
1194173;17
1194173;6
1194173;11
1195478;1
1195478;2
1195478;8
1197624;17
1197624;9
1197624;2
1201167;1
1201167;2
1201607;6
1201607;3
1201607;4
1204975;1
1204975;2
1205489;2
1205537;17
1205537;2
1205537;11
1206543;17
1206543;9
1206543;2
1206885;17
1206885;9
1206885;11
1210166;19
1210166;2
1210166;21
1210819;17
1210819;6
1210819;15
1211837;17
1211837;6
1211837;4
1211956;17
1211956;11
1212450;19
1212450;9
1212450;2
1213641;19
1213641;2
1213641;20
1213663;17
1213663;1
1213663;7
1216475;6
1216475;12
1216475;1
1216492;1
1216492;8
1217209;6
1217209;12
1217209;1
1217613;17
1217613;6
1217613;7
1219289;7
1219289;11
1219827;17
1219827;9
1219827;2
1220634;17
1220634;5
1220634;7
1220719;17
1220719;19
1220719;2
1226229;1
1226229;18
1228705;17
1228705;7
1228987;2
1228987;4
1228987;5
1229238;17
1229238;6
1229238;11
1229340;1
1231583;1
1231583;2
1231587;1
1231587;7
1232200;1
1232829;17
1232829;1
1232829;9
1233227;5
1233227;10
1233227;11
1234548;1
1234548;13
1234721;17
1234721;9
1234721;7
1235166;9
1235166;2
12361974;17
12361974;6
12361974;4
1240982;17
1240982;6
1240982;1
1242460;2
1242460;10
1242460;11
1243957;17
1243957;11
1245492;1
1245492;4
1245526;17
1245526;1
1245526;9
1250777;17
1250777;1
1250777;9
1253863;17
1253863;2
1253864;17
1253864;2
1253864;4
1255953;2
1255953;10
1258197;9
1258197;5
1258197;10
12593682;17
12593682;1
12593682;11
1259521;5
1259521;10
1259521;11
1259528;17
1259528;9
1259528;2
1259571;6
1259571;2
1259571;4
1262416;1
1262416;5
1262416;10
1267297;17
1267297;6
1267297;4
1270797;17
1270797;6
1270797;7
1270798;17
1270798;7
1272878;17
1272878;11
1276104;17
1276104;2
1276104;7
1277953;6
1277953;12
1277953;1
1279935;1
1279935;9
1279935;8
12801262;6
12801262;12
12801262;1
1282140;1
1282140;2
1282140;8
12844910;17
12844910;6
12844910;11
1284575;1
1284575;8
1285016;19
1285016;2
1288558;5
1289401;17
1289401;1
1289401;4
1291150;17
1291150;6
1291150;1
1291584;17
1291584;2
1291584;21
1298649;1
1298649;7
1298650;17
1298650;6
1298650;4
1300854;17
1300854;6
1300854;7
1302006;19
1302006;9
1302006;2
1302011;17
1302011;6
1302011;12
1305806;2
1305806;10
1305806;8
1306980;1
1306980;2
1306980;8
1307068;6
1307068;1
1307068;2
13143964;1
1314655;5
1314655;10
1314655;11
1315981;9
1315981;2
1315981;8
1318514;17
1318514;2
1318514;7
1320253;17
1320253;6
1320253;11
1321870;17
1321870;9
1321870;2
1323594;6
1323594;12
1323594;1
1324999;6
1324999;2
1324999;4
1325004;17
1325004;6
1325004;2
1327194;2
1327194;10
1327194;8
1327773;19
1327773;2
13320622;17
13320622;6
13320622;1
1333125;1
1334260;2
1334260;8
1334260;7
1335975;17
1335975;2
1335975;4
1340138;17
1340138;6
1340138;7
1340800;2
1340800;10
1340800;11
1343092;2
1343092;8
1343727;17
1343727;9
1343727;7
1345836;17
1345836;2
1345836;11
1351685;17
1351685;6
1351685;4
1355630;2
1355630;4
1355630;18
1355644;2
1355644;8
1355644;7
1355683;19
1355683;9
1355683;2
13560574;5
13560574;10
13560574;11
1365519;17
1365519;6
1365519;4
1371111;2
1371111;10
1371111;7
1375666;17
1375666;6
1375666;7
1375670;1
1379182;2
1379182;11
13833688;2
1385826;8
1385826;7
1385826;11
1386588;17
1386588;1
1386588;9
1386697;17
1386697;6
1386697;4
1386703;17
1386703;6
1386703;7
1386932;17
1386932;19
1386932;2
1389072;2
1389072;4
1389072;7
1389137;1
1389137;2
1389137;3
1390411;17
1390411;6
1390411;19
1392170;17
1392170;6
1392170;7
1392190;17
1392190;6
1392190;7
1392214;9
1392214;2
1392214;10
1396218;1
1396218;3
1396218;4
1396484;5
1397280;17
1397280;9
1397280;11
1397514;17
1397514;6
1397514;1
1398426;19
1398426;2
1398426;20
1399103;17
1399103;6
1399103;7
1399683;2
1399683;10
1401152;17
1401152;10
1401152;11
1403865;2
1403865;15
1403981;2
1403981;8
1408101;17
1408101;6
1408101;7
1408253;17
1408253;1
1408253;9
1409024;17
1409024;6
1409024;1
1411238;1
1411238;8
1411250;17
1411250;6
1411250;7
1411697;1
14138650;9
14138650;5
14138650;10
1424381;17
1424381;6
1424381;4
1428538;17
1428538;4
1428538;5
1430132;17
1430132;7
1431045;17
1431045;1
1433108;17
1433108;9
1433108;2
1436562;6
1436562;12
1436562;1
1438176;1
1438176;5
1440129;17
1440129;6
1440129;7
1441395;2
1441395;5
1441395;10
1446192;17
1446192;6
1446192;12
1446714;6
1446714;10
1446714;7
1448755;17
1448755;9
1448755;11
1450321;17
1450321;1
1450321;9
1453405;6
1453405;12
1453405;1
1454029;2
1454468;2
1454468;7
1454468;11
1457767;5
1457767;10
1457767;11
1458175;17
1458175;9
1458175;2
1462758;2
1462758;10
1462758;11
1464335;17
1464335;6
1464540;17
1464540;6
1464540;7
1465522;1
1465522;5
1469304;17
1469304;1
1469304;9
1477076;5
1477076;10
1477834;17
1477834;6
1477834;4
1478338;1
1478338;8
1478964;17
1478964;6
1478964;1
1482459;6
1482459;12
1482459;1
1483013;17
1483013;6
1483013;7
1485796;19
1485796;2
1485796;16
1486185;4
1486185;5
1486185;10
1488555;1
1488555;4
1488606;17
1488606;11
1489887;1
1489889;17
1489889;1
1489889;9
1490017;17
1490017;6
1490017;12
1496025;17
1496025;4
1496025;5
1499658;1
1499658;9
1502397;17
1502397;1
1502397;9
1502404;17
1502404;1
1502404;4
1502407;9
1502407;5
1502407;11
1502712;17
1502712;6
1502712;7
1504320;19
1504320;2
1504320;20
15097216;9
15097216;2
15097216;10
1509767;17
1509767;6
1509767;4
1515091;17
1515091;6
1515091;10
1517260;17
1517260;6
1517260;2
1517451;2
1517451;18
1517451;8
1524137;17
1524137;9
1524137;2
1524930;6
1524930;1
1527186;2
1527186;7
1528100;17
1528100;6
1528100;2
1528854;1
1528854;3
1535108;17
1535108;2
1535108;7
1535109;17
1535109;19
1535109;9
1536044;5
1536044;10
1536537;17
1536537;9
1536537;4
1538403;17
1538403;6
1538403;4
1542344;19
1542344;2
1547234;17
1547234;9
1547234;11
15474916;5
15474916;10
15474916;11
1549920;17
1549920;11
1549920;15
1560220;17
1560220;1
1560220;5
1560747;2
1563738;2
1563738;8
1564367;1
1564367;8
1567609;17
1567609;2
1567609;11
1568338;17
1568338;9
1568338;11
1568346;9
1568346;2
1568346;10
1568911;17
1568911;6
1568911;2
1570728;1
1570728;2
1570728;8
1571222;19
1571222;2
1571222;8
1571234;17
1571234;6
1571234;4
15791034;5
15791034;10
15791034;11
1583421;17
1583421;6
1583421;7
1587310;6
1587310;3
1587310;4
1588170;17
1588170;9
1588170;2
1588173;1
1588173;5
1588173;8
1590193;17
1590193;10
1590193;11
1591095;5
1591095;10
1591095;11
1596343;17
1596343;9
1596343;11
1596350;17
1596350;1
1596350;8
1596363;19
1596363;1
1596363;2
1596365;2
1596365;4
1596365;5
1598778;2
1598778;11
1599348;17
1599348;11
1600196;9
1600196;2
1600196;11
1601913;17
1601913;6
1601913;2
1602613;17
1602613;9
1602613;2
1602620;2
1605630;1
1605783;1
1605783;4
1605783;8
1606378;17
1606378;11
1606389;2
1606389;8
1611224;17
1611224;4
1611224;5
1614989;17
1614989;9
1614989;11
1615065;17
1615065;9
1615065;2
1615147;2
1615147;11
1615160;17
1615160;11
1616195;19
1616195;2
1616195;8
1617661;17
1617661;6
1617661;7
1618434;17
1618434;1
1618434;9
1618442;17
1618442;6
1618442;4
1622547;17
1622547;1
1622547;9
1622979;5
1622979;11
1623205;6
1623205;3
1623205;4
1623288;6
1623288;12
1623288;1
1628841;17
1628841;6
1628841;7
1630029;17
1630029;6
1630029;4
1631867;17
1631867;6
1631867;7
1632708;1
1632708;8
1634122;17
1634122;6
1634122;1
1636826;1
1637688;17
1637688;7
1637688;11
1637725;1
1638002;1
1638002;8
1638355;17
1638355;6
1638355;1
1645170;1
1646971;17
1646971;6
1646971;12
1646987;17
1646987;6
1646987;4
1648190;17
1648190;6
1648190;4
1649418;17
1649418;11
1649419;6
1649419;2
1649419;20
1650062;17
1650062;10
1650062;7
1650554;17
1650554;1
1650554;9
1655441;2
1655441;4
1655441;8
1655442;1
1655442;2
1655442;8
1656190;17
1656190;9
1656190;11
1657507;17
1657507;2
1657507;11
1659337;2
1661199;6
1661199;2
1661199;3
1663202;17
1663202;6
1663202;2
1663662;17
1663662;6
1663662;7
1667889;6
1667889;12
1667889;1
1670345;9
1670345;10
1670345;11
1673434;6
1673434;2
1673434;4
1675192;2
1675192;5
1675192;7
1675434;19
1675434;1
1675434;2
1677720;17
1677720;6
1677720;7
1682180;2
1682180;11
1690953;6
1690953;12
1690953;1
1692486;1
1692486;2
1700841;6
1700841;12
1700841;1
1702439;2
1702439;8
1702439;11
1706593;17
1706593;2
1706593;7
1706620;17
1706620;2
1706620;7
1707386;2
1707386;16
1707386;8
1714206;2
1714206;8
1714915;1
1714915;2
1714915;4
1723121;1
1723121;9
1723811;2
1727388;1
1727388;2
1727824;19
1727824;2
1727824;18
1731141;17
1731141;6
1731141;7
1735898;17
1735898;6
1735898;2
1745960;17
1745960;2
1748122;1
1748122;2
1748122;3
1758830;1
1758830;2
1758830;8
1764234;9
1764234;2
1764234;11
1764651;17
1764651;6
1764651;11
1772341;6
1772341;12
1772341;1
1781769;2
1781769;8
1790809;17
1790809;6
1790809;4
1790864;17
1790864;10
1790864;7
1790885;2
1790885;20
1790885;11
1790886;1
1791528;1
1791528;9
1791528;2
1798684;17
1798684;9
1798684;2
1798709;2
1798709;8
1798709;7
1800241;9
1800241;2
1800246;1
1800246;8
1809398;17
1809398;19
1809398;2
1815862;17
1815862;6
1815862;7
1817273;9
1817273;2
1817273;11
1821549;2
1821694;17
1821694;1
1821694;9
1823672;17
1823672;9
1823672;2
1825683;17
1825683;6
1825683;7
1832382;2
1839492;1
1839492;2
1839492;4
1840309;17
1840309;6
1840309;10
1843866;17
1843866;6
1843866;7
1853728;2
1853728;15
1853739;5
1853739;11
1854564;6
1854564;3
1854564;4
1855199;17
1855199;6
1855199;9
1855325;17
1855325;5
1855325;7
1856101;17
1856101;2
1856101;10
1860213;1
1860353;6
1860353;12
1860353;1
1860357;17
1860357;2
1860357;20
1862079;6
1862079;1
1862079;2
1872181;17
1872181;6
1872181;7
1872194;9
1872194;2
1877830;17
1877830;9
1877830;2
1877832;17
1877832;6
1877832;7
1878870;1
1878870;2
1895587;19
1895587;9
1895587;2
1899353;17
1899353;9
1899353;11
1904996;17
1904996;9
1904996;11
1905041;17
1905041;6
1905041;9
1907668;2
1907668;11
1911644;2
1911644;11
1915581;1
1915581;2
1921064;17
1921064;6
1921064;2
1922777;5
1922777;10
1922777;11
1924396;9
1924396;2
1924396;10
1924429;9
1924429;2
1924429;10
1924435;17
1924435;1
1924435;9
1931533;1
1931533;9
1935179;2
1935859;6
1935859;2
1935859;3
1937390;2
1939659;2
1939659;5
1950186;17
1950186;19
1950186;2
1951261;1
1951261;9
1951264;17
1951264;6
1951264;7
1951265;17
1951265;6
1951265;7
1951266;17
1951266;6
1951266;7
1956620;1
1956620;8
1959490;17
1959490;6
1959490;2
1959563;17
1959563;1
1959563;9
1964418;17
1964418;6
1964418;3
1972591;17
1972591;6
1972591;2
1979320;17
1979320;19
1979320;2
1979376;6
1979376;12
1979376;1
1979388;6
1979388;12
1979388;1
1980209;17
1980209;1
1980209;9
1980929;1
1980929;2
1980929;18
1981115;17
1981115;6
1981115;4
1981128;17
1981128;7
1981128;11
1981677;1
1981677;18
1981677;8
1985966;6
1985966;12
1985966;1
2004420;1
2005151;19
2005151;1
2005151;9
2015381;17
2015381;6
2015381;1
2023587;4
2023587;5
2023587;11
2024432;1
2024432;9
2024432;2
