"person_id";"primary_name";"birth_year";"death_year";"primary_profession";"known_for_titles"
127;"Wes Craven";1939;2015;"writer,producer,director";"tt0087800,tt0111686,tt0117571,tt0105121"
128;"Russell Crowe";1964;0;"actor,soundtrack,director";"tt0119488,tt1707386,tt0268978,tt0172495"
129;"Tom Cruise";1962;0;"actor,producer,soundtrack";"tt0120755,tt0325710,tt0092099,tt0116695"
130;"Jamie Lee Curtis";1958;0;"actress,producer,director";"tt0120694,tt0111503,tt6710474,tt1502407"
131;"John Cusack";1966;0;"actor,producer,writer";"tt0098258,tt0450385,tt0146882,tt0119229"
132;"Claire Danes";1979;0;"actress,producer,soundtrack";"tt0117509,tt0274558,tt1796960,tt0108872"
133;"Geena Davis";1956;0;"actress,producer,soundtrack";"tt0116908,tt0091064,tt0104694,tt0103074"
134;"Robert De Niro";1943;0;"actor,producer,soundtrack";"tt0101540,tt0081398,tt0075314,tt0077416"
136;"Johnny Depp";1963;0;"actor,producer,soundtrack";"tt0408236,tt0449088,tt0325980,tt0383574"
138;"Leonardo DiCaprio";1974;0;"producer,actor,soundtrack";"tt0120338,tt0407887,tt0993846,tt1375666"
139;"Cameron Diaz";1972;0;"actress,producer,soundtrack";"tt0160127,tt0259711,tt0119738,tt0129387"
140;"Michael Douglas";1944;0;"actor,producer,soundtrack";"tt0093010,tt1291580,tt0181865,tt0094291"
141;"David Duchovny";1960;0;"actor,producer,director";"tt0904208,tt0106179,tt0120902,tt0443701"
142;"Clint Eastwood";1930;0;"actor,producer,director";"tt1205489,tt0405159,tt0112579,tt0105695"
144;"Cary Elwes";1962;0;"actor,producer,soundtrack";"tt0093779,tt0107977,tt0387564,tt0119468"
146;"Ralph Fiennes";1962;0;"actor,director,producer";"tt2278388,tt1372686,tt0387131,tt0108052"
147;"Colin Firth";1960;0;"actor,producer,soundtrack";"tt2802144,tt1504320,tt1315981,tt0243155"
148;"Harrison Ford";1942;0;"actor,writer,producer";"tt0106977,tt0090329,tt0076759,tt0082971"
149;"Jodie Foster";1962;0;"actress,director,producer";"tt0075314,tt0102926,tt0118884,tt0476964"
150;"Michael J. Fox";1961;0;"actor,producer,miscellaneous";"tt0088763,tt0096874,tt0116365,tt0115369"
151;"Morgan Freeman";1937;0;"actor,producer,soundtrack";"tt0114369,tt0468569,tt1057500,tt0097239"
152;"Richard Gere";1949;0;"actor,soundtrack,producer";"tt0299658,tt0119395,tt0100405,tt0084434"
154;"Mel Gibson";1956;0;"actor,producer,director";"tt0118883,tt0117438,tt0112573,tt0104714"
155;"Whoopi Goldberg";1955;0;"actress,producer,writer";"tt0108147,tt0099653,tt0105417,tt0088939"
156;"Jeff Goldblum";1952;0;"actor,soundtrack,producer";"tt0116629,tt2278388,tt0091064,tt0107290"
157;"Linda Hamilton";1956;0;"actress,soundtrack";"tt0118928,tt0088247,tt0103064,tt6450804"
158;"Tom Hanks";1956;0;"producer,actor,soundtrack";"tt0162222,tt0094737,tt0109830,tt0120815"
159;"Teri Hatcher";1964;0;"actress,soundtrack,writer";"tt0120347,tt0106057,tt0227538,tt0410975"
160;"Ethan Hawke";1970;0;"actor,producer,writer";"tt0381681,tt0139654,tt2209418,tt0112471"
161;"Salma Hayek";1966;0;"actress,producer,soundtrack";"tt0120679,tt0120891,tt1615065,tt0112851"
162;"Anne Heche";1969;2022;"actress,producer,writer";"tt0120461,tt0120885,tt0119008,tt0120828"
163;"Dustin Hoffman";1937;0;"actor,soundtrack,producer";"tt0061722,tt0064665,tt0084805,tt0095953"
164;"Anthony Hopkins";1937;0;"actor,soundtrack,composer";"tt0975645,tt0102926,tt0212985,tt0412080"
165;"Ron Howard";1954;0;"producer,actor,writer";"tt0112384,tt0268978,tt0367279,tt12262116"
166;"Helen Hunt";1963;0;"actress,producer,director";"tt0119822,tt0162222,tt0103484,tt0117998"
167;"Elizabeth Hurley";1965;0;"actress,producer";"tt0118655,tt0145660,tt0230030,tt0105104"
168;"Samuel L. Jackson";1948;0;"actor,producer,soundtrack";"tt0110912,tt0417148,tt3460252,tt4154664"
169;"Tommy Lee Jones";1946;0;"actor,director,soundtrack";"tt0477348,tt0106977,tt0443272,tt2398231"
170;"Milla Jovovich";1975;0;"actress,soundtrack,producer";"tt0120804,tt1220198,tt1220634,tt0119116"
172;"Harvey Keitel";1939;0;"actor,producer,soundtrack";"tt2278388,tt0103759,tt0105236,tt0110912"
173;"Nicole Kidman";1967;0;"actress,producer,soundtrack";"tt0159365,tt0274558,tt0935075,tt0203009"
174;"Val Kilmer";1959;0;"actor,soundtrack,producer";"tt0373469,tt0235737,tt0120053,tt0101761"
176;"Nastassja Kinski";1961;0;"actress,producer,soundtrack";"tt0087884,tt0111400,tt0080009,tt0083722"
177;"Kevin Kline";1947;0;"actor,soundtrack,director";"tt0095159,tt0113117,tt0120891,tt0106673"
178;"Diane Lane";1965;0;"actress,soundtrack";"tt0086066,tt2096673,tt0328589,tt0250797"
179;"Jude Law";1972;0;"actor,producer,soundtrack";"tt0134119,tt0346156,tt2278388,tt0376541"
180;"David Lean";1908;1991;"editor,director,writer";"tt0056172,tt0050212,tt0087892,tt0059113"
182;"Jennifer Lopez";1969;0;"music_artist,producer,actress";"tt5503686,tt0120780,tt2126357,tt0252076"
184;"George Lucas";1944;0;"writer,producer,director";"tt0069704,tt0082971,tt0066434,tt0076759"
185;"Dolph Lundgren";1957;0;"actor,producer,director";"tt0089927,tt0105698,tt0093507,tt0113481"
186;"David Lynch";1946;0;"writer,director,producer";"tt0166924,tt0460829,tt0098936,tt0105665"
187;"Madonna";1958;0;"music_artist,soundtrack,actress";"tt0246460,tt0116250,tt0156841,tt0104694"
188;"Steve Martin";1945;0;"writer,actor,producer";"tt0383216,tt0079367,tt0093886,tt0102250"
190;"Matthew McConaughey";1969;0;"actor,producer,soundtrack";"tt1915581,tt1935179,tt0816692,tt0790636"
191;"Ewan McGregor";1971;0;"actor,producer,writer";"tt2763304,tt0117951,tt0203009,tt1322269"
193;"Demi Moore";1962;0;"actress,producer,soundtrack";"tt0099653,tt0119173,tt0305357,tt0107211"
194;"Julianne Moore";1960;0;"actress,producer,soundtrack";"tt0297884,tt0842926,tt3316960,tt0118749"
195;"Bill Murray";1950;0;"actor,soundtrack,writer";"tt0335266,tt0362270,tt1748122,tt0128445"
196;"Mike Myers";1963;0;"actor,writer,soundtrack";"tt0295178,tt0811138,tt0118655,tt0145660"
197;"Jack Nicholson";1937;0;"actor,soundtrack,producer";"tt0073486,tt0119822,tt0407887,tt0071315"
198;"Gary Oldman";1958;0;"actor,producer,soundtrack";"tt4555426,tt0103874,tt0468569,tt1340800"
199;"Al Pacino";1940;0;"actor,director,soundtrack";"tt0099422,tt0072890,tt0068646,tt0070666"
200;"Bill Paxton";1955;2017;"actor,producer,writer";"tt0117998,tt0112384,tt0264616,tt0090605"
201;"Michelle Pfeiffer";1958;0;"actress,soundtrack,producer";"tt0117247,tt0161081,tt0427327,tt0094947"
202;"Ryan Phillippe";1974;0;"actor,producer,director";"tt0120577,tt0375679,tt0139134,tt0280707"
203;"River Phoenix";1970;1993;"actor,soundtrack";"tt0092005,tt0102494,tt0096018,tt0091557"
204;"Natalie Portman";1981;0;"actress,producer,soundtrack";"tt0434409,tt0947798,tt0376541,tt0110413"
205;"Parker Posey";1968;0;"actress,soundtrack,writer";"tt0359013,tt0348150,tt0106677,tt0134084"
206;"Keanu Reeves";1964;0;"actor,producer,soundtrack";"tt0102685,tt0133093,tt0111257,tt0234215"
207;"Christina Ricci";1980;0;"actress,producer,soundtrack";"tt0811080,tt0462200,tt0112642,tt0118789"
208;"Molly Ringwald";1968;0;"actress,soundtrack,music_department";"tt0088128,tt0088847,tt0095169,tt0091790"
209;"Tim Robbins";1958;0;"actor,producer,director";"tt0105151,tt0091225,tt0327056,tt0112818"
210;"Julia Roberts";1967;0;"actress,producer,soundtrack";"tt0119738,tt0100405,tt0195685,tt0376541"
211;"Mimi Rogers";1956;0;"actress,producer,soundtrack";"tt0118655,tt0120738,tt0210070,tt0488085"
212;"Meg Ryan";1961;0;"actress,producer,director";"tt0120632,tt0128853,tt0098635,tt0108160"
213;"Winona Ryder";1971;0;"actress,producer,soundtrack";"tt0110367,tt0172493,tt0099487,tt0100140"
214;"Mia Sara";1967;0;"actress,soundtrack";"tt0112515,tt0091042,tt0111438,tt0089469"
215;"Susan Sarandon";1946;0;"actress,producer,soundtrack";"tt0120686,tt0112818,tt0109446,tt0103074"
216;"Arnold Schwarzenegger";1947;0;"actor,producer,director";"tt0216216,tt0107362,tt0103064,tt0088247"
217;"Martin Scorsese";1942;0;"producer,director,actor";"tt0099685,tt0106226,tt0070379,tt0075314"
218;"Kristin Scott Thomas";1960;0;"actress,soundtrack,director";"tt1602613,tt0109831,tt0116209,tt0280707"
221;"Charlie Sheen";1965;0;"actor,producer,soundtrack";"tt0094291,tt0108333,tt0107144,tt0369179"
223;"Elisabeth Shue";1963;0;"actress,producer,soundtrack";"tt0087538,tt0120053,tt0113627,tt0092513"
224;"Alicia Silverstone";1976;0;"actress,producer,soundtrack";"tt0118688,tt0124298,tt0112697,tt0119086"
225;"Christian Slater";1969;0;"actor,producer,soundtrack";"tt0124198,tt0115759,tt0102798,tt0108399"
226;"Will Smith";1968;0;"producer,actor,soundtrack";"tt0098800,tt0480249,tt0120891,tt0119654"
228;"Kevin Spacey";1959;0;"actor,producer,soundtrack";"tt0119488,tt0169547,tt0114369,tt0114814"
229;"Steven Spielberg";1946;0;"producer,writer,director";"tt0082971,tt0083866,tt0108052,tt0120815"
230;"Sylvester Stallone";1946;0;"actor,writer,producer";"tt0089927,tt3076658,tt0084602,tt0075148"
231;"Oliver Stone";1946;0;"director,producer,writer";"tt0102138,tt0096969,tt0091763,tt0110632"
232;"Sharon Stone";1958;0;"actress,producer,soundtrack";"tt0114214,tt0112641,tt0108162,tt0103772"
233;"Quentin Tarantino";1963;0;"writer,actor,producer";"tt0116367,tt0110912,tt7131622,tt0105236"
234;"Charlize Theron";1975;0;"producer,actress,soundtrack";"tt1392190,tt0340855,tt5610554,tt1735898"
235;"Uma Thurman";1970;0;"actress,producer,soundtrack";"tt0110912,tt0266697,tt0118688,tt0378194"
236;"Jennifer Tilly";1958;0;"actress,soundtrack,writer";"tt0115736,tt0109348,tt0387575,tt0144120"
237;"John Travolta";1954;0;"actor,soundtrack,producer";"tt0113161,tt0077631,tt0110912,tt0076666"
239;"Liv Tyler";1977;0;"actress,producer,soundtrack";"tt0120737,tt0482606,tt0167260,tt0120591"
240;"Skeet Ulrich";1970;0;"actor,soundtrack,director";"tt0117571,tt0409572,tt0115963,tt0913354"
241;"Jean-Claude Van Damme";1960;0;"actor,writer,producer";"tt0097659,tt1130988,tt0101764,tt0119013"
242;"Mark Wahlberg";1971;0;"producer,actor,soundtrack";"tt1637725,tt0118749,tt0407887,tt0964517"
243;"Denzel Washington";1954;0;"actor,producer,director";"tt1037705,tt0168786,tt0139654,tt2671706"
244;"Sigourney Weaver";1949;0;"actress,soundtrack,producer";"tt0118583,tt0078748,tt0095243,tt0499549"
245;"Robin Williams";1951;2014;"actor,soundtrack,writer";"tt0119217,tt0265459,tt0107614,tt0093105"
246;"Bruce Willis";1955;0;"actor,producer,soundtrack";"tt0088571,tt0095016,tt0110912,tt0167404"
247;"John Woo";1946;0;"director,producer,writer";"tt0104684,tt0092263,tt0119094,tt0425637"
249;"James Woods";1947;0;"actor,producer,director";"tt0120877,tt0086541,tt0119282,tt0159097"
250;"Renée Zellweger";1969;0;"actress,producer,soundtrack";"tt0243155,tt0299658,tt0116695,tt0159365"
255;"Ben Affleck";1972;0;"producer,actor,writer";"tt2267998,tt1024648,tt0840361,tt0119217"
256;"Jenny Agutter";1952;0;"actress,soundtrack";"tt0067959,tt0074812,tt0082010,tt0848228"
257;"Alan Alda";1936;0;"actor,miscellaneous,soundtrack";"tt0082405,tt0068098,tt7653254,tt0097123"
260;"Joan Allen";1956;0;"actress,producer,soundtrack";"tt0113987,tt3170832,tt0452608,tt0115988"
261;"Karen Allen";1951;0;"actress,director,soundtrack";"tt0077975,tt0082971,tt0088172,tt0367882"
262;"Nancy Allen";1950;0;"actress,soundtrack";"tt0093870,tt0080661,tt0107978,tt0100502"
264;"Pedro Almodóvar";1949;0;"writer,director,soundtrack";"tt1189073,tt0287467,tt0101026,tt0095675"
266;"Ursula Andress";1936;0;"actress,soundtrack";"tt0082186,tt0060177,tt0061452,tt0055928"
267;"Julie Andrews";1935;0;"actress,soundtrack,writer";"tt0062362,tt0058331,tt0059742,tt0084865"
269;"Jean-Jacques Annaud";1943;0;"director,producer,writer";"tt0091605,tt2909116,tt0215750,tt0120102"
270;"Gabrielle Anwar";1970;0;"actress,producer,soundtrack";"tt0810788,tt0105323,tt0108333,tt0114660"
271;"Anne Archer";1947;0;"actress,producer,soundtrack";"tt0105112,tt0160009,tt0108122,tt0093010"
273;"Alan Arkin";1934;0;"actor,soundtrack,director";"tt1024648,tt0099487,tt0449059,tt0104348"
274;"David Arquette";1971;0;"producer,actor,director";"tt0120082,tt0271367,tt0151738,tt0134084"
275;"Rosanna Arquette";1959;0;"actress,producer,director";"tt0089017,tt0110912,tt0190138,tt0088680"
276;"Sean Astin";1971;0;"actor,producer,director";"tt0167260,tt0089218,tt0120737,tt0167261"
277;"Richard Attenborough";1923;2014;"actor,producer,director";"tt0083987,tt0057115,tt0060934,tt0107290"
279;"Hank Azaria";1964;0;"actor,soundtrack,producer";"tt0096697,tt0132347,tt0115685,tt1839481"
284;"Adam Baldwin";1962;0;"actor,soundtrack";"tt0093058,tt0116629,tt0187393,tt0379786"
285;"Alec Baldwin";1958;0;"actor,producer,soundtrack";"tt0407887,tt0318374,tt1230414,tt0104348"
286;"Stephen Baldwin";1966;0;"actor,producer,director";"tt0114814,tt0115683,tt0486583,tt0158622"
288;"Christian Bale";1974;0;"actor,producer,soundtrack";"tt1800241,tt0144084,tt0468569,tt0372784"
291;"Angela Bassett";1958;0;"actress,producer,director";"tt9114286,tt0114558,tt0118884,tt1825683"
293;"Sean Bean";1959;0;"actor,producer,animation_department";"tt0944947,tt0167261,tt0120737,tt1181791"
295;"Kate Beckinsale";1973;0;"actress,producer,soundtrack";"tt0320691,tt0338526,tt0401855,tt0452702"
297;"Tom Berenger";1949;0;"actor,producer,writer";"tt0085244,tt1375666,tt0091763,tt0097815"
298;"Candice Bergen";1946;0;"actress,producer,soundtrack";"tt0212346,tt0094514,tt0901476,tt0256415"
299;"Michael Biehn";1956;0;"actor,producer,director";"tt1077258,tt0096754,tt0090605,tt0088247"
300;"Juliette Binoche";1964;0;"actress,art_department,miscellaneous";"tt1219827,tt1020773,tt2452254,tt0116209"
301;"Thora Birch";1982;0;"actress,producer,director";"tt0169547,tt0107120,tt0105112,tt0162346"
303;"Honor Blackman";1925;2020;"actress,soundtrack";"tt0243155,tt0057197,tt0058150,tt0054518"
304;"Linda Blair";1959;0;"actress,soundtrack,producer";"tt0088044,tt0082511,tt0070047,tt0079822"
305;"Mel Blanc";1908;1989;"actor,soundtrack,music_department";"tt0096438,tt0078915,tt0077278,tt0094939"
306;"Brian Blessed";1936;0;"actor,soundtrack,director";"tt0107616,tt0120855,tt0080745,tt0120915"
307;"Helena Bonham Carter";1966;0;"actress,soundtrack,director";"tt0137523,tt1504320,tt1707386,tt0408236"
308;"Ernest Borgnine";1917;2012;"actor,soundtrack,producer";"tt0086662,tt0048356,tt0069113,tt0082340"
309;"David Bowie";1947;2016;"music_artist,soundtrack,composer";"tt0196229,tt0074851,tt0091369,tt0482571"
310;"Bruce Boxleitner";1950;0;"actor,soundtrack,producer";"tt0871427,tt1104001,tt0084827,tt0105946"
313;"Jeff Bridges";1949;0;"actor,soundtrack,producer";"tt0088172,tt1403865,tt1263670,tt0118715"
314;"Charles Bronson";1921;2003;"actor";"tt0054047,tt0064116,tt0057115,tt0071402"
316;"Mel Brooks";1926;0;"actor,writer,soundtrack";"tt0094012,tt0071230,tt0082517,tt0395251"
317;"Clancy Brown";1959;0;"actor,soundtrack,producer";"tt0111161,tt1179056,tt2279373,tt0120201"
318;"Tim Burton";1958;0;"producer,miscellaneous,director";"tt0408236,tt0121164,tt1142977,tt0099487"
321;"Gabriel Byrne";1950;0;"actor,producer,writer";"tt0100150,tt0114814,tt0146675,tt7784604"
322;"Emmanuelle Béart";1963;0;"actress,soundtrack";"tt0283832,tt0117060,tt0113947,tt0109731"
323;"Michael Caine";1933;0;"actor,producer,soundtrack";"tt0468569,tt0482571,tt0258068,tt0124315"
326;"Kim Cattrall";1956;0;"actress,producer,soundtrack";"tt0159206,tt1261945,tt0102975,tt1000774"
329;"Jackie Chan";1954;0;"producer,actor,stunts";"tt0089374,tt0266915,tt0127357,tt0120812"
330;"Stockard Channing";1944;0;"actress,soundtrack";"tt0077631,tt0198021,tt0120791,tt0108149"
331;"Chevy Chase";1943;0;"actor,writer,soundtrack";"tt0092086,tt0080487,tt0085995,tt0104850"
332;"Don Cheadle";1964;0;"actor,producer,soundtrack";"tt0375679,tt1540133,tt0790770,tt0395169"
334;"Chow Yun-Fat";1955;0;"actor,writer,soundtrack";"tt0120008,tt0190332,tt1098327,tt0473444"
335;"Glenn Close";1947;0;"actress,soundtrack,producer";"tt0094947,tt3750872,tt0093010,tt2015381"
336;"James Coburn";1928;2002;"actor,producer,director";"tt0054047,tt0056923,tt0074695,tt0057115"
338;"Francis Ford Coppola";1939;0;"producer,director,writer";"tt0078788,tt0068646,tt0071360,tt0071562"
341;"Michael Crichton";1942;2008;"writer,producer,director";"tt0070909,tt0117998,tt0107290,tt0108757"
342;"James Cromwell";1940;0;"actor,producer,soundtrack";"tt0120689,tt0144214,tt0119488,tt0117731"
343;"David Cronenberg";1943;0;"actor,director,writer";"tt0094964,tt0115964,tt0091064,tt0120907"
345;"Billy Crystal";1948;0;"actor,writer,producer";"tt0113097,tt0101587,tt0098635,tt0122933"
346;"Macaulay Culkin";1980;0;"actor,producer,director";"tt0099785,tt0104431,tt0107034,tt0102492"
347;"Tim Curry";1946;0;"actor,soundtrack,producer";"tt0088930,tt0073629,tt0112715,tt0108333"
348;"Tony Curtis";1925;2010;"actor,producer,soundtrack";"tt0053291,tt0066701,tt0054331,tt0051036"
349;"Joan Cusack";1962;0;"actress,soundtrack,writer";"tt0119229,tt0119360,tt1659337,tt0096463"
350;"Beverly D'Angelo";1951;0;"actress,soundtrack,producer";"tt0085995,tt0120434,tt0120586,tt0097958"
352;"Vincent D'Onofrio";1959;0;"actor,producer,soundtrack";"tt0119654,tt0369610,tt0209958,tt0093058"
353;"Willem Dafoe";1955;0;"actor,soundtrack,producer";"tt0145487,tt5649144,tt6938828,tt7984734"
354;"Matt Damon";1970;0;"producer,actor,soundtrack";"tt0407887,tt3659388,tt0134119,tt0119217"
358;"Daniel Day-Lewis";1957;0;"actor,music_department,soundtrack";"tt0217505,tt0469494,tt0104691,tt0443272"
361;"Brian De Palma";1940;0;"director,writer,producer";"tt0086984,tt0071994,tt0080661,tt0094226"
362;"Danny DeVito";1944;0;"actor,producer,director";"tt0103776,tt0094142,tt0098621,tt0117008"
365;"Julie Delpy";1969;0;"actress,writer,producer";"tt0111507,tt0112471,tt0381681,tt0841044"
366;"Catherine Deneuve";1943;0;"actress,soundtrack,producer";"tt0168629,tt0283832,tt0059646,tt0061395"
367;"Gérard Depardieu";1948;0;"actor,producer,soundtrack";"tt0099699,tt0103594,tt0120744,tt0099334"
368;"Laura Dern";1967;0;"actress,producer,writer";"tt2305051,tt0090756,tt7653254,tt0107290"
369;"Matt Dillon";1964;0;"actor,director,writer";"tt0129387,tt0375679,tt0097240,tt4003440"
372;"Amanda Donohoe";1962;0;"actress,producer";"tt0090466,tt0095488,tt0110428,tt0119528"
374;"Brad Dourif";1950;0;"actor";"tt0087182,tt0167261,tt0095647,tt0073486"
375;"Robert Downey Jr.";1965;0;"actor,producer,soundtrack";"tt0988045,tt4154796,tt1300854,tt0371746"
377;"Richard Dreyfuss";1947;0;"actor,producer,soundtrack";"tt0075860,tt0069704,tt0073195,tt0076095"
378;"Minnie Driver";1970;0;"actress,soundtrack,producer";"tt0112679,tt0496343,tt0119217,tt5592146"
379;"Kirsten Dunst";1982;0;"actress,producer,soundtrack";"tt0110367,tt1527186,tt0110148,tt0145487"
380;"Robert Duvall";1931;0;"actor,producer,soundtrack";"tt0118632,tt0086423,tt0078788,tt0316356"
381;"Anthony Edwards";1962;0;"actor,producer,director";"tt0088000,tt0443706,tt0108757,tt0092099"
384;"Danny Elfman";1953;0;"music_department,soundtrack,composer";"tt0367594,tt0107688,tt0121164,tt0119654"
385;"Sam Elliott";1944;0;"actor,producer,soundtrack";"tt0118715,tt0098206,tt5655222,tt1517451"
386;"Roland Emmerich";1955;0;"writer,producer,director";"tt0120685,tt1628841,tt0319262,tt0116629"
387;"Robert Englund";1947;0;"actor,miscellaneous,soundtrack";"tt0329101,tt0087800,tt0095742,tt0093629"
388;"R. Lee Ermey";1944;2018;"actor,miscellaneous,producer";"tt0324216,tt0095647,tt0093058,tt0114369"
389;"Emilio Estevez";1962;0;"actor,director,producer";"tt1441912,tt3294746,tt0100994,tt0308055"
391;"Rupert Everett";1959;0;"actor,soundtrack,producer";"tt0119738,tt0109592,tt0122541,tt2404639"
397;"Corey Feldman";1971;0;"actor,producer,soundtrack";"tt0087298,tt0089218,tt0093437,tt0092005"
398;"Sally Field";1946;0;"actress,producer,soundtrack";"tt0098384,tt0443272,tt0076729,tt0109830"
399;"David Fincher";1962;0;"producer,director,writer";"tt1285016,tt2267998,tt0114369,tt0443706"
400;"Linda Fiorentino";1958;0;"actress,soundtrack";"tt0120655,tt0088680,tt0119654,tt0110308"
401;"Laurence Fishburne";1961;0;"actor,producer,director";"tt0133093,tt0234215,tt0327056,tt1598778"
402;"Carrie Fisher";1956;2016;"actress,miscellaneous,soundtrack";"tt0076759,tt0080684,tt0086190,tt2527336"
403;"Bridget Fonda";1964;0;"actress,soundtrack";"tt0139414,tt0120324,tt0107843,tt0105414"
404;"Jane Fonda";1937;0;"actress,producer,soundtrack";"tt0062711,tt0067309,tt3312830,tt0369735"
408;"Jonathan Frakes";1952;0;"actor,director,producer";"tt0117731,tt0120844,tt0253754,tt0111280"
409;"Brendan Fraser";1968;0;"actor,producer,soundtrack";"tt0120616,tt13833688,tt0209163,tt0375679"
411;"Edward Furlong";1977;0;"actor,producer,soundtrack";"tt0990407,tt0165710,tt0103064,tt0120586"
412;"Andy Garcia";1956;0;"actor,producer,soundtrack";"tt0099674,tt0240772,tt0343996,tt0349903"
414;"Teri Garr";1947;0;"actress,soundtrack";"tt0085970,tt0084805,tt0075860,tt0072431"
415;"Jami Gertz";1965;0;"actress,producer,executive";"tt0088128,tt0320970,tt0117998,tt0093437"
416;"Terry Gilliam";1940;0;"writer,actor,animation_department";"tt0071853,tt0085959,tt1054606,tt0088846"
417;"Crispin Glover";1964;0;"actor,soundtrack,producer";"tt1898069,tt0310357,tt0091860,tt0118141"
418;"Danny Glover";1946;0;"actor,producer,director";"tt1190080,tt0104714,tt0093409,tt0122151"
420;"Valeria Golino";1965;0;"actress,director,producer";"tt0095953,tt8613070,tt0107144,tt0102059"
421;"Cuba Gooding Jr.";1968;0;"actor,producer,soundtrack";"tt0316465,tt0203019,tt0114069,tt0116695"
422;"John Goodman";1952;0;"actor,soundtrack,producer";"tt1179933,tt1024648,tt1907668,tt0101410"
424;"Hugh Grant";1960;0;"actor,soundtrack";"tt0109831,tt0276751,tt0314331,tt0125439"
426;"Jennifer Grey";1960;0;"actress,producer,soundtrack";"tt0087985,tt2013293,tt0091042,tt0092890"
427;"Pam Grier";1949;0;"actress,soundtrack,writer";"tt0228333,tt0069897,tt0071517,tt0119396"
430;"Steve Guttenberg";1958;0;"actor,producer,soundtrack";"tt0091949,tt0087928,tt0098966,tt0094137"
431;"Taylor Hackford";1944;0;"producer,director,writer";"tt0109642,tt0106469,tt0084434,tt0350258"
432;"Gene Hackman";1930;0;"actor,soundtrack,producer";"tt0067116,tt0069113,tt0265666,tt0105695"
433;"Corey Haim";1971;2010;"actor,producer,soundtrack";"tt0093437,tt0090021,tt0091445,tt0095519"
435;"Daryl Hannah";1960;0;"actress,producer,soundtrack";"tt0378194,tt0094291,tt0083658,tt0088161"
436;"Curtis Hanson";1945;2016;"director,producer,writer";"tt0388125,tt0104389,tt0119488,tt0185014"
437;"Woody Harrelson";1961;0;"actor,producer,soundtrack";"tt0117318,tt2356777,tt1156398,tt0110632"
438;"Ed Harris";1950;0;"actor,producer,director";"tt0112384,tt0800308,tt0120382,tt0183659"
439;"Neil Patrick Harris";1973;0;"actor,producer,soundtrack";"tt4834206,tt2267998,tt0460649,tt0120201"
441;"Noah Hathaway";1971;0;"actor,miscellaneous,producer";"tt0076984,tt0092115,tt0088323,tt0077215"
442;"Rutger Hauer";1944;2019;"actor,producer,director";"tt0401792,tt1640459,tt0083658,tt0091209"
443;"Goldie Hawn";1945;0;"actress,soundtrack,producer";"tt0116313,tt0104070,tt0093693,tt0081375"
445;"Dan Hedaya";1940;0;"actor,soundtrack";"tt0086979,tt0112697,tt0166924,tt0114814"
446;"Mariel Hemingway";1961;0;"actress,producer,soundtrack";"tt0094074,tt0088960,tt0079522,tt0159730"
448;"Lance Henriksen";1940;0;"actor,producer,miscellaneous";"tt0114214,tt0107076,tt0090605,tt0370263"
450;"Philip Seymour Hoffman";1967;2014;"actor,producer,soundtrack";"tt1560747,tt0292963,tt0181875,tt0379725"
451;"Gaby Hoffmann";1982;0;"actress,soundtrack,director";"tt0097351,tt0116242,tt0098554,tt0114011"
452;"Lauren Holly";1963;0;"actress,producer,soundtrack";"tt0106770,tt0109686,tt0207201,tt0103512"
453;"Ian Holm";1931;2020;"actor,soundtrack,animation_department";"tt0088846,tt0382932,tt0167260,tt0120737"
454;"Dennis Hopper";1936;2010;"actor,director,writer";"tt0111257,tt0114898,tt0064276,tt0090756"
455;"John Hughes";1950;2009;"writer,producer,director";"tt0098554,tt0093748,tt0091042,tt0088847"
456;"Holly Hunter";1958;0;"actress,producer,soundtrack";"tt3606756,tt0328538,tt0092699,tt0107822"
457;"John Hurt";1940;2017;"actor,soundtrack";"tt0078748,tt0077928,tt0080678,tt0087803"
458;"William Hurt";1950;2022;"actor,producer";"tt0399146,tt0120738,tt0080360,tt0092699"
459;"Timothy Hutton";1960;0;"actor,producer,director";"tt0081283,tt0144214,tt0343737,tt1103987"
460;"Jeremy Irons";1948;0;"actor,soundtrack,producer";"tt0094964,tt2094766,tt0110357,tt2975590"
461;"Michael Ironside";1950;0;"actor,producer,writer";"tt0100802,tt0092099,tt0120201,tt0081455"
463;"Famke Janssen";1964;0;"actress,writer,director";"tt0376994,tt0185371,tt0120903,tt0113189"
464;"Jim Jarmusch";1953;0;"director,writer,actor";"tt1714915,tt0412019,tt0088184,tt5247022"
466;"Jean-Pierre Jeunet";1953;0;"director,writer,producer";"tt0101700,tt0211915,tt1149361,tt0344510"
468;"Lynn-Holly Johnson";1958;0;"actress,director";"tt0082398,tt0081738,tt0088395,tt0077716"
469;"James Earl Jones";1931;0;"actor,soundtrack";"tt3748528,tt6105098,tt0086190,tt0099810"
470;"Jeffrey Jones";1946;0;"actor,soundtrack,miscellaneous";"tt0091042,tt0091225,tt0109707,tt0086879"
471;"Raul Julia";1940;1994;"actor,soundtrack";"tt0111301,tt0106220,tt0101272,tt0089424"
473;"Diane Keaton";1946;0;"actress,producer,director";"tt0075686,tt0337741,tt0073312,tt0082979"
474;"Michael Keaton";1951;0;"actor,miscellaneous,producer";"tt2562232,tt4276820,tt0096895,tt1895587"
475;"Patsy Kensit";1968;0;"actress,soundtrack,composer";"tt0097733,tt0079268,tt0071577,tt0090585"
